商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
4551,金属轧机用轧辊,2025,1,个,9,千克
4552,其他金属轧机零件,2025,9,千克,?,?
4553,用激光处理各种材料的加工机床,2025,1,台,9,千克
4554,用其他光或光子束处理各种材料的加工机床,2025,1,台,9,千克
4555,用超声波处理材料的加工机床,2025,1,台,9,千克
4556,用放电处理材料的加工机床,2025,1,台,9,千克
4557,用等离子弧处理各种材料的加工机床,2025,1,台,9,千克
4558,水射流切割机,2025,1,台,9,千克
4559,用电化学法、电子束或离子束处理各种材料的加工机床,2025,1,台,9,千克
4560,加工中心,2025,1,台,9,千克
4561,单工位组合机床,2025,1,台,9,千克
4562,多工位组合机床,2025,1,台,9,千克
4563,数控卧式车床,2025,1,台,9,千克
4564,其他卧式车床,2025,1,台,9,千克
4565,其他数控车床,2025,1,台,9,千克
4566,其他车床,2025,1,台,9,千克
4567,直线移动式动力头机床,2025,1,台,9,千克
4568,数控钻床,2025,1,台,9,千克
4569,其他钻床,2025,1,台,9,千克
4570,数控镗铣床,2025,1,台,9,千克
4571,其他镗铣床,2025,1,台,9,千克
4572,数控镗床,2025,1,台,9,千克
4573,其他镗床,2025,1,台,9,千克
4574,升降台式数控铣床,2025,1,台,9,千克
4575,其他升降台式铣床,2025,1,台,9,千克
4576,其他数控铣床,2025,1,台,9,千克
4577,其他铣床,2025,1,台,9,千克
4578,其他攻丝机床,2025,1,台,9,千克
4579,数控平面磨床,2025,1,台,9,千克
4580,其他平面磨床,2025,1,台,9,千克
4581,数控无心磨床,2025,1,台,9,千克
4582,数控外圆磨床,2025,1,台,9,千克
4583,其他数控磨床,2025,1,台,9,千克
4584,其他磨床,2025,1,台,9,千克
4585,数控刃磨机床,2025,1,台,9,千克
4586,其他刃磨机床,2025,1,台,9,千克
4587,金属珩磨或研磨机床,2025,1,台,9,千克
4588,其他用磨石、磨料等对金属进行精加工的机床,2025,1,台,9,千克
4589,牛头刨床或插床,2025,1,台,9,千克
4590,拉床,2025,1,台,9,千克
4591,切齿机、齿轮磨床或齿轮精加工机床,2025,1,台,9,千克
4592,锯床或切断机,2025,1,台,9,千克
4593,刨床,2025,1,台,9,千克
4594,闭式锻造机（模锻机）,2025,1,台,9,千克
4595,其他热锻设备，热模锻设备（包括压力机）及热锻锻锤,2025,1,台,9,千克
4596,型材成型机,2025,1,台,9,千克
4597,板材用数控折弯机,2025,1,台,9,千克
4598,板材用数控多边折弯机,2025,1,台,9,千克
4599,板材用数控卷板机,2025,1,台,9,千克
4600,板材用其他数控弯曲、折叠、矫直或矫平机床,2025,1,台,9,千克
4601,其他用于板材的弯曲、折叠、矫直或矫平机床,2025,1,台,9,千克
4602,板材用纵剪线和定尺剪切线,2025,1,台,9,千克
4603,板材用其他数控剪切机床,2025,1,台,9,千克
4604,未列名板材用剪切机床,2025,1,台,9,千克
4605,板材用数控冲孔、开槽或步冲机床,2025,1,台,9,千克
4606,板材用其他冲孔、开槽或步冲机床，包括冲剪两用机,2025,1,台,9,千克
4607,数控金属管道、管材、型材、空心型材和棒材的加工机床,2025,1,台,9,千克
4608,其他金属管道、管材、型材、空心型材和棒材的加工机床,2025,1,台,9,千克
4609,液压压力机,2025,1,台,9,千克
4610,机械压力机,2025,1,台,9,千克
4611,伺服压力机,2025,1,台,9,千克
4612,其他金属冷加工压力机,2025,1,台,9,千克
4613,未列名加工金属或硬质合金的压力机,2025,1,台,9,千克
4614,金属杆、管、型材、异型材、丝等的拉拔机,2025,1,台,9,千克
4615,金属螺纹滚轧机,2025,1,台,9,千克
4616,金属丝加工机,2025,1,台,9,千克
4617,未列名的金属非切削加工机床,2025,1,台,9,千克
4618,石料等矿物材料及玻璃冷加工锯床,2025,1,台,9,千克
4619,石料等矿物材料及玻璃冷加工研磨或抛光机床,2025,1,台,9,千克
4620,石料等矿物材料及玻璃冷加工的其他机床,2025,1,台,9,千克
4621,不需更换工具即可进行不同机械加工的机器，加工木材、软木、骨、硬质橡胶、硬质塑料或类似硬质材料,2025,1,台,9,千克
4622,加工中心，加工木材、软木、骨、硬质橡胶、硬质塑料或类似硬质材料,2025,1,台,9,千克
4623,木材、软木、骨、硬橡胶等硬质材料加工锯床,2025,1,台,9,千克
4624,木材、软木等硬质材料刨、铣等切削成形机器,2025,1,台,9,千克
4625,木材、软木等硬质材料研磨、砂磨或抛光机器,2025,1,台,9,千克
4626,木材、软木、骨等硬质材料弯曲或装配机器,2025,1,台,9,千克
4627,木材、软木、骨等硬质材料钻孔或凿榫机器,2025,1,台,9,千克
4628,木材、软木等硬质材料剖开、切片或刮削机器,2025,1,台,9,千克
4629,木材、软木、骨等硬质材料的其他加工机床,2025,1,台,9,千克
4630,工具夹具及自启板牙切头（包括手提工具用）,2025,9,千克,?,?
4631,工件夹具,2025,9,千克,?,?
4632,分度头及其他专用于机器的附件,2025,9,千克,?,?
4633,品目84.64所列机器用的其他零件、附件,2025,9,千克,?,?
4634,8465所列机器用的零件、附件,2025,9,千克,?,?
4635,8456至8461所列机器用的零件、附件,2025,9,千克,?,?
4636,8462或8463所列机器用的零件、附件,2025,9,千克,?,?
4637,旋转式（包括旋转冲击式的）手提风动工具,2025,1,台,9,千克
4638,其他手提式风动工具,2025,1,台,9,千克
4639,手提式各种电钻,2025,1,台,9,千克
4640,手提式各种电锯,2025,1,台,9,千克
4641,其他手提式电动工具,2025,1,台,9,千克
4642,装有非电力动力装置的手提式链锯,2025,1,台,9,千克
4643,其他液压及非电力动力装置手提式工具,2025,1,台,9,千克
4644,手提式链锯用的零件,2025,9,千克,?,?
4645,手提式风动工具用的零件,2025,9,千克,?,?
4646,品目8467所列其他手提式工具的零件,2025,9,千克,?,?
4647,手提喷焊器,2025,1,台,9,千克
4648,其他气体焊接或表面回火机器及装置,2025,1,台,9,千克
4649,未列名焊接机器及装置,2025,1,台,9,千克
4650,8468所列机器的零件,2025,9,千克,?,?
4651,不需外接电源的电子计算器,2025,1,台,9,千克
4652,装有打印装置的电子计算器,2025,1,台,9,千克
4653,其他电子计算器,2025,1,台,9,千克
4654,其他计算机器,2025,1,台,9,千克
4655,现金出纳机,2025,1,台,9,千克
4656,装有计算装置的邮资盖戳机、售票机等机器,2025,1,台,9,千克
4657,重量≤10kg的便携自动数据处理设备,2025,1,台,9,千克
4658,有中央处理及输入/出部件自动数据处理机,2025,1,台,9,千克
4659,其他以系统形式报验的自动数据处理设备,2025,1,台,9,千克
4660,子目847141及847149以外的处理部件,2025,1,台,9,千克
4661,输入或输出部件，不论是否装有存储部件,2025,?,?,9,千克
4662,存储部件,2025,1,台,9,千克
4663,自动数据处理设备的其他部件,2025,1,台,9,千克
4664,其他磁性或光学阅读机、数据转录及处理机器,2025,1,台,9,千克
4665,胶版复印机、油印机,2025,1,台,9,千克
4666,信件分类、折迭、装封及邮票粘贴或盖销机等,2025,1,台,9,千克
4667,未列名办公室用机器,2025,1,台,9,千克
4668,电子计算器的零件、附件,2025,9,千克,?,?
4669,8470所列其他机器的零件、附件,2025,9,千克,?,?
4670,8471所列机器的零件、附件,2025,9,千克,?,?
4671,8472所列机器的零件、附件,2025,9,千克,?,?
4672,同样适用于品目84.70至84.72中两个或两个以上品目所列机器的零件、附件,2025,9,千克,?,?
4673,固体矿物质的分类、筛选、分离或洗涤机器,2025,1,台,9,千克
4674,固体矿物质的破碎或磨粉机器,2025,1,台,9,千克
4675,混凝土或砂浆混合机器,2025,1,台,9,千克
4676,矿物与沥青的混合机器,2025,1,台,9,千克
4677,固体矿物质的其他混合或搅拌机器,2025,1,台,9,千克
4678,固体矿物质粘聚或成型及铸造砂模成型机器,2025,1,台,9,千克
4679,8474所列机器的零件,2025,9,千克,?,?
4680,灯泡、灯管、电子管及类似品的封装机器,2025,1,台,9,千克
4681,制造光导纤维及其预制件的机器,2025,1,台,9,千克
4682,其他玻璃或玻璃制品的制造或热加工机器,2025,1,台,9,千克
4683,8475所列机器的零件,2025,9,千克,?,?
4684,装有加热或制冷装置的饮料自动销售机,2025,1,台,9,千克
4685,其他饮料自动销售机,2025,1,台,9,千克
4686,装有加热或制冷装置的其他机器,2025,1,台,9,千克
4687,无加热或制冷装置的其他机器,2025,1,台,9,千克
4688,自动售货机及钱币兑换机的零件,2025,9,千克,?,?
4689,注射机,2025,1,台,9,千克
4690,挤出机,2025,1,台,9,千克
4691,吹塑机,2025,1,台,9,千克
4692,真空模塑机及其他热成型机器,2025,1,台,9,千克
4693,充气轮胎模塑或翻新及内胎模塑或成型机器,2025,1,台,9,千克
4694,其他模塑或成型机器,2025,1,台,9,千克
4695,其他橡胶或塑料及其产品的加工机器,2025,1,台,9,千克
4696,8477所列机器的零件,2025,9,千克,?,?
4697,烟草加工及制作机器,2025,1,台,9,千克
4698,烟草加工及制作机器的零件,2025,9,千克,?,?
4699,公共工程用机器,2025,1,台,9,千克
4700,提取、加工动物油脂、植物固定油脂或微生物油脂的机器,2025,1,台,9,千克
4701,木碎料或木纤维板挤压机等木材、软木处理机,2025,1,台,9,千克
4702,绳或缆的制造机器,2025,1,台,9,千克
4703,未列名工业机器人,2025,1,台,9,千克
4704,蒸发式空气冷却器,2025,1,台,9,千克
4705,机场用旅客登机桥,2025,1,台,9,千克
4706,其他旅客登机（船）桥,2025,1,台,9,千克
4707,处理金属的机械，包括线圈绕线机,2025,1,台,9,千克
4708,搅混、轧碎、研磨、筛选、均化或乳化机器,2025,1,台,9,千克
4709,冷等静压机,2025,1,台,9,千克
4710,其他具有独立功能的机器及机械器具,2025,1,台,9,千克
4711,8479所列机器的零件,2025,9,千克,?,?
4712,金属铸造用型箱,2025,9,千克,?,?
4713,型模底板,2025,9,千克,?,?
4714,阳模,2025,9,千克,?,?
4715,金属、硬质合金用注模或压模,2025,9,千克,?,?
4716,金属、硬质合金用其他型模,2025,9,千克,?,?
4717,玻璃用型模,2025,1,套,9,千克
4718,矿物材料用型模,2025,1,套,9,千克
4719,塑料或橡胶用注模或压模,2025,1,套,9,千克
4720,塑料或橡胶用其他型模,2025,1,套,9,千克
4721,减压阀,2025,1,套,9,千克
4722,油压或气压传动阀,2025,1,套,9,千克
4723,止回阀,2025,1,套,9,千克
4724,安全阀或溢流阀,2025,1,套,9,千克
4725,其他阀门、龙头、旋塞及类似装置,2025,1,套,9,千克
4726,阀门、龙头、旋塞及类似装置的零件,2025,9,千克,?,?
4727,滚珠轴承,2025,1,套,9,千克
4728,锥形滚子轴承，包括锥形滚子组件,2025,1,套,9,千克
4729,鼓形滚子轴承,2025,1,套,9,千克
4730,滚针轴承，包括保持架和滚针组件,2025,1,套,9,千克
4731,其他圆柱形滚子轴承，包括保持架和滚子组件,2025,1,套,9,千克
4732,其他滚动轴承，包括球、柱混合轴承,2025,1,套,9,千克
4733,滚珠、滚针及滚柱,2025,9,千克,?,?
4734,滚动轴承的其他零件,2025,9,千克,?,?
4735,传动轴（包括凸轮轴及曲柄轴）及曲柄,2025,1,个,9,千克
4736,装有滚珠或滚子轴承的轴承座,2025,1,个,9,千克
4737,未装有滚珠或滚子轴承的轴承座；滑动轴承,2025,1,个,9,千克
4738,齿轮及其他变速传动装置；滚珠螺杆传动装置,2025,1,个,9,千克
4739,飞轮及滑轮，包括滑轮组,2025,1,个,9,千克
4740,离合器及联轴器（包括万向节）,2025,1,个,9,千克
4741,单独报验的带齿的轮等；8483货品的其他零件,2025,9,千克,?,?
4742,密封垫等，金属片与其他材料或多层金属片制,2025,9,千克,?,?
4743,机械密封件,2025,9,千克,?,?
4744,已包装成套或不同材料密封垫或类似接合衬垫,2025,9,千克,?,?
4745,用金属材料的增材制造设备,2025,1,台,9,千克
4746,用塑料或橡胶材料的增材制造设备,2025,1,台,9,千克
4747,用石膏、水泥、陶瓷或玻璃材料的增材制造设备,2025,1,台,9,千克
4748,其他增材制造设备,2025,1,台,9,千克
4749,增材制造设备零件,2025,9,千克,?,?
4750,制造单晶柱或晶圆用的机器及装置,2025,1,台,9,千克
4751,制造半导体器件或集成电路用的机器及装置,2025,1,台,9,千克
4752,制造平板显示器用的机器及装置,2025,1,台,9,千克
4753,本章注释11（3）规定的机器及装置,2025,1,台,9,千克
4754,品目8486的零件及附件,2025,9,千克,?,?
4755,船用推进器及桨叶,2025,9,千克,?,?
4756,未列名的机器零件，不具有电气器材特征的,2025,9,千克,?,?
4757,电动机，输出功率≤37.5W,2025,1,台,9,千克
4758,交直流两用电动机，输出功率＞37.5W,2025,1,台,9,千克
4759,直流电动机及直流发电机，输出功率≤750W,2025,1,台,9,千克
4760,直流电动机及直流发电机，750W＜输出功率≤75kW,2025,1,台,9,千克
4761,直流电动机及直流发电机，75kW＜输出功率≤375kW,2025,1,台,9,千克
4762,直流电动机及直流发电机，输出功率＞375kW,2025,1,台,9,千克
4763,其他单相交流电动机,2025,1,台,9,千克
4764,多相交流电动机，输出功率≤750W,2025,1,台,9,千克
4765,多相交流电动机，750W＜输出功率≤75kW,2025,1,台,9,千克
4766,多相交流电动机，输出功率＞75kW,2025,1,台,9,千克
4767,交流发电机，输出功率≤75kVA,2025,1,台,9,千克
4768,交流发电机，75kVA＜输出功率≤375kVA,2025,1,台,9,千克
4769,交流发电机，375kVA＜输出功率≤750kVA,2025,1,台,9,千克
4770,交流发电机，输出功率＞750kVA,2025,1,台,9,千克
4771,输出功率≤50W的光伏直流发电机,2025,1,台,9,千克
4772,输出功率＞50W光伏直流发电机,2025,1,台,9,千克
4773,光伏交流发电机,2025,1,台,9,千克
4774,压燃式内燃机发电机组，输出功率≤75kVA,2025,1,台,9,千克
4775,压燃式内燃机发电机组，75kVA＜输出功率≤375kVA,2025,1,台,9,千克
4776,压燃式内燃机发电机组，输出功率＞375kVA,2025,1,台,9,千克
4777,装有点燃式活塞内燃发动机的发电机组,2025,1,台,9,千克
4778,风力发电机组,2025,1,台,9,千克
4779,未列名发电机组,2025,1,台,9,千克
4780,旋转式变流机,2025,1,台,9,千克
4781,专用于或主要用于8501或8502机器的零件,2025,9,千克,?,?
4782,放电灯或放电管用镇流器,2025,1,个,9,千克
4783,液体介质变压器，额定容量≤650kVA,2025,1,个,9,千克
4784,液体介质变压器，650kVA＜额定容量≤10MVA,2025,1,个,9,千克
4785,液体介质变压器，额定容量＞10MVA,2025,1,个,9,千克
4786,其他变压器，额定容量≤1kVA,2025,1,个,9,千克
4787,其他变压器，1kVA＜额定容量≤16kVA,2025,1,个,9,千克
4788,额定容量超过16千伏安，但不超过500千伏安的其他变压器,2025,1,个,9,千克
4789,额定容量超过500千伏安的其他变压器,2025,1,个,9,千克
4790,静止式变流器,2025,?,?,9,千克
4791,其他电感器,2025,1,个,9,千克
4792,8504所列货品的零件,2025,9,千克,?,?
4793,金属永磁铁及磁化后准备制永磁铁的物品,2025,9,千克,?,?
4794,其他永磁铁及磁化后准备制永磁铁的物品,2025,9,千克,?,?
4795,电磁联轴节、离合器及制动器,2025,9,千克,?,?
4796,电磁铁；电磁或永磁工件夹具；8505的零件,2025,1,个,9,千克
4797,二氧化锰原电池（组）,2025,1,个,9,千克
4798,氧化汞原电池（组）,2025,1,个,9,千克
4799,氧化银原电池（组）,2025,1,个,9,千克
4800,锂的原电池及原电池组,2025,1,个,9,千克
4801,锌空气的原电池及原电池组,2025,1,个,9,千克
4802,其他原电池及原电池组,2025,1,个,9,千克
4803,原电池及原电池组的零件,2025,9,千克,?,?
4804,用于起动活塞式发动机的铅酸蓄电池,2025,1,个,9,千克
4805,其他铅酸蓄电池,2025,1,个,9,千克
4806,镍镉蓄电池,2025,1,个,9,千克
4807,镍氢蓄电池,2025,1,个,9,千克
4808,锂离子蓄电池,2025,1,个,9,千克
4809,其他蓄电池,2025,1,个,9,千克
4810,蓄电池的零件,2025,9,千克,?,?
4811,电动真空吸尘器功率≤1500W集尘器容积≤20L,2025,1,台,9,千克
4812,其他电动真空吸尘器,2025,1,台,9,千克
4813,非电动真空吸尘器,2025,1,台,9,千克
4814,真空吸尘器零件,2025,9,千克,?,?
4815,食品研磨机及搅拌器；水果或蔬菜的榨汁器,2025,1,台,9,千克
4816,其他家用电动器具,2025,1,台,9,千克
4817,家用电动器具的零件,2025,9,千克,?,?
4818,电动剃须刀,2025,1,个,9,千克
4819,电动毛发推剪,2025,1,个,9,千克
4820,电动脱毛器,2025,1,个,9,千克
4821,电动剃须刀及电动毛发推剪的零件,2025,9,千克,?,?
4822,火花塞,2025,1,个,9,千克
4823,点火磁电机、永磁直流发电机及磁飞轮,2025,1,个,9,千克
4824,分电器、点火线圈,2025,1,个,9,千克
4825,起动电机及两用起动发电机,2025,1,个,9,千克
4826,其他发电机,2025,1,个,9,千克
4827,内燃机用其他电点火及电起动装置及断流器,2025,1,个,9,千克
4828,8511所列装置的零件,2025,9,千克,?,?
4829,自行车电气照明或视觉信号装置,2025,1,个,9,千克
4830,其他车辆电气照明或视觉信号装置,2025,1,个,9,千克
4831,车辆电气音响信号装置,2025,1,个,9,千克
4832,车辆风挡刮水器、除霜器及去雾器,2025,1,个,9,千克
4833,8512所列装置的零件,2025,9,千克,?,?
4834,自供能源的手提式电灯,2025,1,个,9,千克
4835,自供能源手提式电灯的零件,2025,9,千克,?,?
4836,热等静压机,2025,1,台,9,千克
4837,其他工业或实验室用电阻加热炉及烘箱,2025,1,台,9,千克
4838,工业或实验用感应或介质损耗工作的炉及烘箱,2025,1,台,9,千克
4839,电子束炉,2025,1,台,9,千克
4840,等离子及真空电弧炉,2025,1,台,9,千克
4841,其他工业或实验室用炉及烘箱,2025,1,台,9,千克
4842,其他工业或实验用感应或介质损耗热处理设备,2025,1,台,9,千克
4843,8514所列设备的零件,2025,9,千克,?,?
4844,钎焊烙铁及焊枪,2025,1,个,9,千克
4845,其他钎焊机器及装置,2025,1,台,9,千克
4846,全自动或半自动电阻焊接机器及装置,2025,1,台,9,千克
4847,其他电阻焊接机器及装署,2025,1,台,9,千克
4848,全自动或半自动电弧焊接机器及装置,2025,1,台,9,千克
4849,其他用于金属加工的电弧(包括等离子弧）焊接机器及装置,2025,1,台,9,千克
4850,其他焊机；热喷金属或硬质合金的电气机器,2025,1,台,9,千克
4851,8515所列机器的零件,2025,9,千克,?,?
4852,快速式、储存式电热水器、浸入式液体加热器,2025,1,个,9,千克
4853,电气储存式散热器,2025,1,个,9,千克
4854,其他电气空间加热器、电气土壤加热器,2025,1,个,9,千克
4855,电吹风机,2025,1,个,9,千克
4856,其他电热理发器具,2025,1,个,9,千克
4857,电热干手器,2025,1,个,9,千克
4858,电熨斗,2025,1,个,9,千克
4859,微波炉,2025,1,台,9,千克
4860,电炉；电锅、电热板、加热环、烧烤炉等,2025,1,个,9,千克
4861,电咖啡机或茶壶,2025,1,个,9,千克
4862,电热烤面包器,2025,1,个,9,千克
4863,未列名电热器具,2025,?,?,?,?
4864,加热电阻器,2025,1,个,9,千克
4865,8516所列货品的零件,2025,9,千克,?,?
4866,无绳电话机,2025,1,台,9,千克
4867,智能手机,2025,1,台,9,千克
4868,其他用于蜂窝网络或其他无线网络的电话机,2025,1,台,9,千克
4869,其他电话机,2025,1,台,9,千克
4870,基站,2025,1,台,9,千克
4871,接收、转换且发送或再生声音等数据的设备,2025,?,?,9,千克
4872,其他发送接收声音/图像或其他数据用的设备,2025,1,台,9,千克
4873,各种天线和天线反射器及其零件,2025,9,千克,?,?
4874,品目85.17所列设备的零件,2025,9,千克,?,?
4875,传声器（麦克风）及其座架,2025,1,个,9,千克
4876,单喇叭音箱,2025,1,个,9,千克
4877,多喇叭音箱,2025,1,个,9,千克
4878,其他扬声器,2025,1,个,9,千克
4879,耳机、耳塞（无线耳机、耳塞除外），不论是否装有传声器，由传声器及一个或多个扬声器组成的组合机,2025,1,个,9,千克
4880,音频扩大器,2025,1,台,9,千克
4881,电气扩音机组,2025,1,套,9,千克
4882,8518所列货品的零件,2025,9,千克,?,?
4883,用硬币等支付方式工作的声音录制或重放设备,2025,1,台,9,千克
4884,转盘（唱机唱盘）,2025,1,台,9,千克
4885,使用磁性、光学等媒体的声音录制或重放设备,2025,1,台,9,千克
4886,其他声音录制或重放设备,2025,1,台,9,千克
4887,磁带型视频信号录制或重放设备,2025,1,台,9,千克
4888,未列名视频信号录制或重放设备,2025,1,台,9,千克
4889,拾音头,2025,1,个,9,千克
4890,品目8519或8521所列设备的其他零件、附件,2025,?,?,?,?
4891,磁条卡,2025,1,个,9,千克
4892,其他磁性媒体,2025,?,?,9,千克
4893,未录制光学媒体,2025,1,张,9,千克
4894,已录制光学媒体,2025,1,张,9,千克
4895,固态非易失性存储器件（闪速存储器）,2025,1,个,9,千克
4896,“智能卡”,2025,1,个,9,千克
4897,其他半导体媒体,2025,1,个,9,千克
4898,其他录制声音等信息用媒体，不论是否已录制,2025,1,张,9,千克
4899,"液晶平板显示模组,不含驱动器或控制电路",2025,1,个,9,千克
4900,有机发光二极管（OLED）平板显示模组，不含驱动器或控制电路,2025,1,个,9,千克
4901,其他不含驱动器或控制电路的平板显示模组,2025,1,个,9,千克
4902,其他液晶平板显示模组,2025,1,个,9,千克
4903,其他有机发光二极管（OLED）平板显示模组,2025,1,个,9,千克
4904,其他名平板显示模组,2025,1,个,9,千克
4905,无线电广播、电视发送设备,2025,1,台,9,千克
4906,装有接收装置的发送设备,2025,1,台,9,千克
4907,本章子目注释1所列高速设备,2025,1,台,9,千克
4908,其他，本章子目注释2所列抗辐射或耐辐射设备,2025,1,台,9,千克
4909,其他，本章子目注释3所列夜视设备,2025,1,台,9,千克
4910,其他电视摄像机、数字照相机及视频摄录一体机,2025,1,台,9,千克
4911,雷达设备,2025,1,台,9,千克
4912,无线电导航设备,2025,1,台,9,千克
4913,无线电遥控设备,2025,1,台,9,千克
4914,袖珍盒式磁带收放机,2025,1,台,9,千克
4915,其他不需外接电源的收录（放）音组合机,2025,1,台,9,千克
4916,其他不需外接电源的无线电收音机,2025,1,台,9,千克
4917,需外接电源的汽车用收录（放）音组合机,2025,1,台,9,千克
4918,其他需外接电源的汽车用无线电收音机,2025,1,台,9,千克
4919,其他收录（放）音组合机,2025,1,台,9,千克
4920,其他带时钟的收音机,2025,1,台,9,千克
4921,未列名无线电广播接收设备,2025,1,台,9,千克
4922,可直接连接且设计用于品目84.71的自动数据处理设备的阴极射线管监视器,2025,1,台,9,千克
4923,其他阴极射线管监视器,2025,1,台,9,千克
4924,其他可直接连接且设计用于品目84.71的自动数据处理设备的监视器,2025,1,台,9,千克
4925,其他监视器,2025,1,台,9,千克
4926,可直接连接且设计用于品目84.71的自动数据处理设备的投影机,2025,1,台,9,千克
4927,其他投影机,2025,1,台,9,千克
4928,在设计上不带有视频显示器或屏幕的电视接收装置,2025,1,台,9,千克
4929,在设计上带有视频显示器或屏幕的彩色电视接收装置,2025,1,台,9,千克
4930,其他单色电视接收机,2025,1,台,9,千克
4931,8525至8528设备的天线及其反射器及零件,2025,9,千克,?,?
4932,8524至8528所列其他装置或设备用零件,2025,9,千克,?,?
4933,铁道或电车道电气信号、安全或交通管理设备,2025,1,个,9,千克
4934,其他电气信号、安全或交通管理设备,2025,1,个,9,千克
4935,8530所列设备的零件,2025,9,千克,?,?
4936,防盗或防火报警器及类似装置,2025,1,个,9,千克
4937,装有液晶装置或发光二极管的显示板,2025,1,个,9,千克
4938,其他电气音响或视觉信号装置,2025,1,个,9,千克
4939,8531所列装置的零件,2025,9,千克,?,?
4940,50/60Hz电路用固定电容，无功P≥0.5千瓦,2025,9,千克,31,千个
4941,钽电容器,2025,9,千克,31,千个
4942,铝电解电容器,2025,9,千克,31,千个
4943,单层瓷介电容器,2025,9,千克,31,千个
4944,多层瓷介电容器,2025,9,千克,31,千个
4945,纸介质或塑料介质电容器,2025,9,千克,31,千个
4946,未列名固定电容器,2025,9,千克,31,千个
4947,可变或可调（微调）电容器,2025,9,千克,31,千个
4948,电容器的零件,2025,9,千克,?,?
4949,固定碳质电阻器，合成或薄膜式,2025,9,千克,31,千个
4950,额定功率≤20W的其他固定电阻器,2025,9,千克,31,千个
4951,额定功率＞20W的其他固定电阻器,2025,9,千克,31,千个
4952,额定功率≤20W的线绕可变电阻器,2025,9,千克,31,千个
4953,额定功率＞20W的线绕可变电阻器,2025,9,千克,31,千个
4954,其他可变电阻器,2025,9,千克,31,千个
4955,电阻器（包括变阻器及电位器）的零件,2025,9,千克,?,?
4956,印刷电路,2025,1,块,9,千克
4957,熔断器，线路电压＞1000V,2025,1,个,9,千克
4958,自动断路器，1000V＜线路电压＜72.5kV,2025,1,个,9,千克
4959,用于电压不低于72.5千伏线路的自动断路器,2025,1,个,9,千克
4960,用于电压超过1000伏线路的隔离开关及断续开关,2025,1,个,9,千克
4961,避雷器、电压限幅器及电涌抑制器，V＞1000V,2025,1,个,9,千克
4962,其他开关、保护或连接用电气装置，V＞1000V,2025,9,千克,?,?
4963,熔断器，线路电压≤1000V,2025,1,个,9,千克
4964,自动断路器，线路电压≤1000V,2025,1,个,9,千克
4965,其他电路保护装置，线路电压≤1000V,2025,1,个,9,千克
4966,继电器，线路电压≤60V,2025,1,个,9,千克
4967,继电器，60V＜线路电压≤1000V,2025,1,个,9,千克
4968,开关，线路电压≤1000V,2025,1,个,9,千克
4969,灯座，线路电压≤1000V,2025,1,个,9,千克
4970,插头及插座，线路电压≤1000V,2025,1,个,9,千克
4971,光导纤维、光导纤维束或光缆用连接器,2025,9,千克,?,?
4972,其他连接用电气装置，线路电压≤1000V,2025,9,千克,?,?
4973,电力控制或分配盘、板、台等，V≤1000V,2025,1,个,9,千克
4974,电气控制或电力分配盘、板、台等，V＞1000V,2025,?,?,?,?
4975,8537货品的盘、板、台等基座，未装有关装置,2025,9,千克,?,?
4976,8535、8536或8537所列装置的其他零件,2025,9,千克,?,?
4977,封闭式聚光灯,2025,1,只,9,千克
4978,卤钨灯,2025,1,只,9,千克
4979,其他白炽灯泡，P≤200W，V＞100V,2025,1,只,9,千克
4980,其他白炽灯泡,2025,1,只,9,千克
4981,热阴极荧光灯,2025,1,只,9,千克
4982,汞或钠蒸汽灯；金属卤化物灯,2025,1,只,9,千克
4983,其他放电灯管,2025,1,只,9,千克
4984,弧光灯,2025,1,只,9,千克
4985,紫外线灯管或红外线灯泡,2025,1,只,9,千克
4986,发光二极管（LED）模块,2025,1,个,9,千克
4987,发光二极管(LED)灯泡（管）,2025,1,只,9,千克
4988,品目8539所列货品的零件,2025,9,千克,?,?
4989,彩色阴极射线电视显像管,2025,1,只,9,千克
4990,单色阴极射线电视显像管,2025,1,只,9,千克
4991,电视摄像管；变像及图像增强管；其他光阴极管,2025,1,只,9,千克
4992,单色的数据/图形显示管；彩色的数据/图形显示管，屏幕荧光点间距小于0.4毫米,2025,1,只,9,千克
4993,其他阴极射线管,2025,1,只,9,千克
4994,磁控管,2025,1,只,9,千克
4995,其他微波管,2025,1,只,9,千克
4996,接收管或放大管,2025,1,只,9,千克
4997,未列名热电子管、冷阴极管,2025,1,只,9,千克
4998,阴极射线管零件,2025,9,千克,?,?
4999,其他热电子管、冷阴极管或光阴极管零件,2025,9,千克,?,?
5000,二极管，但光敏二极管或发光二极管除外,2025,1,个,9,千克
5001,耗散功率＜1W的晶体管,2025,1,个,9,千克
5002,耗散功率≥1瓦的晶体管,2025,1,个,9,千克
5003,半导体开关元件等,2025,1,个,9,千克
5004,发光二极管(LED),2025,1,个,9,千克
5005,未装在组件内或组装成块的光电池,2025,1,个,9,千克
5006,已装在组件内或组装成块的光电池,2025,1,个,9,千克
5007,其他光敏半导体器件,2025,1,个,9,千克
5008,半导体基换能器,2025,1,个,9,千克
5009,其他半导体器件,2025,1,个,9,千克
5010,已装配的压电晶体,2025,1,个,9,千克
5011,8541所列货品的零件,2025,9,千克,?,?
5012,处理器及控制器,2025,1,个,9,千克
5013,存储器,2025,1,个,9,千克
5014,放大器,2025,1,个,9,千克
