商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
004450,其他农、林业机器,2025,1,台,9,千克
004451,家禽饲养、孵卵及育雏机器的零件,2025,9,千克,?,?
004452,8436所列其他机械的零件,2025,9,千克,?,?
004453,种子、谷物或干豆的清洁、分选或分级机器,2025,1,台,9,千克
004454,谷物磨粉业加工机器或谷物、干豆加工机器,2025,1,台,9,千克
004455,8437所列机械的零件,2025,9,千克,?,?
004456,糕点加工及生产通心粉、面条等产品的机器,2025,1,台,9,千克
004457,生产糖果、可可粉、巧克力的机器,2025,1,台,9,千克
004458,制糖机器,2025,1,台,9,千克
004459,酿酒机器,2025,1,台,9,千克
004460,肉类或家禽加工机器,2025,1,台,9,千克
004461,水果、坚果或蔬菜加工机器,2025,1,台,9,千克
004462,其他食品、饮料工业用生产或加工机器,2025,1,台,9,千克
004463,8438所列机械的零件,2025,9,千克,?,?
004464,制造纤维素纸浆的机器,2025,1,台,9,千克
004465,纸或纸板的制造机器,2025,1,台,9,千克
004466,纸或纸板的整理机器,2025,1,台,9,千克
004467,制造纤维素纸浆机器的零件,2025,9,千克,?,?
004468,制造或整理纸及纸板机器的零件,2025,9,千克,?,?
004469,书本装订机器，包括锁线订书机,2025,1,台,9,千克
004470,书本装订机器的零件,2025,9,千克,?,?
004471,切纸机,2025,1,台,9,千克
004472,制造包、袋或信封的机器,2025,1,台,9,千克
004473,制造箱、盒、管、桶或类似容器的机器,2025,1,台,9,千克
004474,纸浆、纸或纸板制品模制成型机器,2025,1,台,9,千克
004475,其他制造纸浆制品、纸制品或纸板制品的机器,2025,1,台,9,千克
004476,制造（纸浆、纸或纸板）制品机器的零件,2025,9,千克,?,?
004477,制版用的机器、器具及设备,2025,1,台,9,千克
004478,子目8442.30所列机器、器具及设备的零件,2025,9,千克,?,?
004479,印刷用版（片）、滚筒及其他印刷部件；制成供印刷用（例如，刨平、压纹或抛光）的板（片）、滚筒及石板,2025,9,千克,?,?
004480,卷取进料式胶印机,2025,1,台,9,千克
004481,办公室用片取进料式胶印机（片≤22×36cm）,2025,1,台,9,千克
004482,其他胶印机,2025,1,台,9,千克
004483,卷取进料式凸版印刷机，不包括苯胺印刷机,2025,1,台,9,千克
004484,非卷取进料式的凸版印刷机，不包苯胺印刷机,2025,1,台,9,千克
004485,苯胺印刷机,2025,1,台,9,千克
004486,凹版印刷机,2025,1,台,9,千克
004487,其他印刷机,2025,1,台,9,千克
004488,具有打印、复印及传真两种及以上功能的机器,2025,1,台,9,千克
004489,单一功能印刷机、复印机及传真机，可连接,2025,1,台,9,千克
004490,其他印刷（打印）机、复印机及传真机,2025,1,台,9,千克
004491,用品目8442所列印版等印刷的机器零件及附件,2025,9,千克,?,?
004492,品目84.43所列设备其他零件,2025,9,千克,?,?
004493,化学纺织纤维挤压、拉伸、变形或切割机器,2025,1,台,9,千克
004494,梳理机,2025,1,台,9,千克
004495,精梳机,2025,1,台,9,千克
004496,拉伸机或粗纱机,2025,1,台,9,千克
004497,纺织纤维的其他预处理机器,2025,1,台,9,千克
004498,纺纱机,2025,1,台,9,千克
004499,并线机或加捻机,2025,1,台,9,千克
004500,络纱机（包括卷纬机）或摇纱机,2025,1,台,9,千克
004501,纺织纱线的其他生产及预处理机器,2025,1,台,9,千克
004502,织物宽度≤30cm的织机,2025,1,台,9,千克
004503,织物宽度＞30cm的动力梭织机,2025,1,台,9,千克
004504,织物宽度＞30cm的非动力梭织机,2025,1,台,9,千克
004505,织物宽度＞30cm的无梭织机,2025,1,台,9,千克
004506,圆筒直径≤165mm的圆型针织机,2025,1,台,9,千克
004507,圆筒直径＞165mm的圆型针织机,2025,1,台,9,千克
004508,平型针织机；缝编机,2025,1,台,9,千克
004509,其他织造花线、网眼薄纱、花边等织物的机器,2025,1,台,9,千克
004510,多臂机或提花机及其卡片的加工或汇编机器,2025,9,千克,?,?
004511,8444、8445、8446或8447机器的其他辅助机器,2025,9,千克,?,?
004512,8444机器及其辅助机器的零件、附件,2025,?,?,?,?
004513,钢丝针布,2025,9,千克,?,?
004514,纺织纤维预处理机器的零件、附件,2025,9,千克,?,?
004515,锭子、锭壳、纺丝环、钢丝圈,2025,?,?,?,?
004516,8445机器及其辅助机器的其他零件、附件,2025,?,?,?,?
004517,织机用筘、综丝及综框,2025,9,千克,?,?
004518,织机及其辅助机器的其他零件、附件,2025,?,?,?,?
004519,沉降片、织针及其他成圈机件,2025,9,千克,?,?
004520,8447机器及其辅助机器的其他零件、附件,2025,9,千克,?,?
004521,毡呢或无纺织物制造或整理机器；帽模,2025,?,?,?,?
004522,全自动洗衣机，干衣量≤10kg,2025,1,台,9,千克
004523,其他有离心甩干机的洗衣机，干衣量≤10kg,2025,1,台,9,千克
004524,其他洗衣机，干衣量≤10kg,2025,1,台,9,千克
004525,干衣量＞10kg的洗衣机,2025,1,台,9,千克
004526,家用型或洗衣房用洗衣机的零件,2025,9,千克,?,?
004527,干洗机,2025,1,台,9,千克
004528,干衣量≤10kg的干燥机,2025,1,台,9,千克
004529,干衣量＞10kg的干燥机,2025,1,台,9,千克
004530,熨烫机及挤压机（包括熔压机）,2025,1,台,9,千克
004531,洗涤、漂白或染色机器,2025,1,台,9,千克
004532,纺织物卷绕、退绕、折叠、剪切或剪齿边机器,2025,1,台,9,千克
004533,纱、织物等整、涂机器；列诺伦等布基涂布机,2025,1,台,9,千克
004534,8451所列机器的零件,2025,9,千克,?,?
004535,家用型缝纫机,2025,1,台,9,千克
004536,非家用型自动缝纫机,2025,1,台,9,千克
004537,其他非家用型缝纫机,2025,1,台,9,千克
004538,缝纫机针,2025,9,千克,?,?
004539,缝纫机专用的特制家具、底座和罩盖及其零件；缝纫机的其他零件,2025,9,千克,?,?
004540,生皮、皮革的处理、鞣制或加工机器,2025,1,台,9,千克
004541,鞋靴制作或修理机器,2025,1,台,9,千克
004542,毛皮及其他皮革制品的制作或修理机器,2025,1,台,9,千克
004543,8453所列机器的零件,2025,9,千克,?,?
004544,转炉,2025,1,台,9,千克
004545,锭模及浇包,2025,1,台,9,千克
004546,铸造机,2025,1,台,9,千克
004547,转炉、浇包、锭模及铸造机的零件,2025,9,千克,?,?
004548,金属管轧机,2025,1,台,9,千克
004549,其他金属热轧机或冷热联合轧机,2025,1,台,9,千克
004550,其他金属冷轧机,2025,1,台,9,千克
004551,金属轧机用轧辊,2025,1,个,9,千克
004552,其他金属轧机零件,2025,9,千克,?,?
004553,用激光处理各种材料的加工机床,2025,1,台,9,千克
004554,用其他光或光子束处理各种材料的加工机床,2025,1,台,9,千克
004555,用超声波处理材料的加工机床,2025,1,台,9,千克
004556,用放电处理材料的加工机床,2025,1,台,9,千克
004557,用等离子弧处理各种材料的加工机床,2025,1,台,9,千克
004558,水射流切割机,2025,1,台,9,千克
004559,用电化学法、电子束或离子束处理各种材料的加工机床,2025,1,台,9,千克
004560,加工中心,2025,1,台,9,千克
004561,单工位组合机床,2025,1,台,9,千克
004562,多工位组合机床,2025,1,台,9,千克
004563,数控卧式车床,2025,1,台,9,千克
004564,其他卧式车床,2025,1,台,9,千克
004565,其他数控车床,2025,1,台,9,千克
004566,其他车床,2025,1,台,9,千克
004567,直线移动式动力头机床,2025,1,台,9,千克
004568,数控钻床,2025,1,台,9,千克
004569,其他钻床,2025,1,台,9,千克
004570,数控镗铣床,2025,1,台,9,千克
004571,其他镗铣床,2025,1,台,9,千克
004572,数控镗床,2025,1,台,9,千克
004573,其他镗床,2025,1,台,9,千克
004574,升降台式数控铣床,2025,1,台,9,千克
004575,其他升降台式铣床,2025,1,台,9,千克
004576,其他数控铣床,2025,1,台,9,千克
004577,其他铣床,2025,1,台,9,千克
004578,其他攻丝机床,2025,1,台,9,千克
004579,数控平面磨床,2025,1,台,9,千克
004580,其他平面磨床,2025,1,台,9,千克
004581,数控无心磨床,2025,1,台,9,千克
004582,数控外圆磨床,2025,1,台,9,千克
004583,其他数控磨床,2025,1,台,9,千克
004584,其他磨床,2025,1,台,9,千克
004585,数控刃磨机床,2025,1,台,9,千克
004586,其他刃磨机床,2025,1,台,9,千克
004587,金属珩磨或研磨机床,2025,1,台,9,千克
004588,其他用磨石、磨料等对金属进行精加工的机床,2025,1,台,9,千克
004589,牛头刨床或插床,2025,1,台,9,千克
004590,拉床,2025,1,台,9,千克
004591,切齿机、齿轮磨床或齿轮精加工机床,2025,1,台,9,千克
004592,锯床或切断机,2025,1,台,9,千克
004593,刨床,2025,1,台,9,千克
004594,闭式锻造机（模锻机）,2025,1,台,9,千克
004595,其他热锻设备，热模锻设备（包括压力机）及热锻锻锤,2025,1,台,9,千克
004596,型材成型机,2025,1,台,9,千克
004597,板材用数控折弯机,2025,1,台,9,千克
004598,板材用数控多边折弯机,2025,1,台,9,千克
004599,板材用数控卷板机,2025,1,台,9,千克
004600,板材用其他数控弯曲、折叠、矫直或矫平机床,2025,1,台,9,千克
004601,其他用于板材的弯曲、折叠、矫直或矫平机床,2025,1,台,9,千克
004602,板材用纵剪线和定尺剪切线,2025,1,台,9,千克
004603,板材用其他数控剪切机床,2025,1,台,9,千克
004604,未列名板材用剪切机床,2025,1,台,9,千克
004605,板材用数控冲孔、开槽或步冲机床,2025,1,台,9,千克
004606,板材用其他冲孔、开槽或步冲机床，包括冲剪两用机,2025,1,台,9,千克
004607,数控金属管道、管材、型材、空心型材和棒材的加工机床,2025,1,台,9,千克
004608,其他金属管道、管材、型材、空心型材和棒材的加工机床,2025,1,台,9,千克
004609,液压压力机,2025,1,台,9,千克
004610,机械压力机,2025,1,台,9,千克
004611,伺服压力机,2025,1,台,9,千克
004612,其他金属冷加工压力机,2025,1,台,9,千克
004613,未列名加工金属或硬质合金的压力机,2025,1,台,9,千克
004614,金属杆、管、型材、异型材、丝等的拉拔机,2025,1,台,9,千克
004615,金属螺纹滚轧机,2025,1,台,9,千克
004616,金属丝加工机,2025,1,台,9,千克
004617,未列名的金属非切削加工机床,2025,1,台,9,千克
004618,石料等矿物材料及玻璃冷加工锯床,2025,1,台,9,千克
004619,石料等矿物材料及玻璃冷加工研磨或抛光机床,2025,1,台,9,千克
004620,石料等矿物材料及玻璃冷加工的其他机床,2025,1,台,9,千克
004621,不需更换工具即可进行不同机械加工的机器，加工木材、软木、骨、硬质橡胶、硬质塑料或类似硬质材料,2025,1,台,9,千克
004622,加工中心，加工木材、软木、骨、硬质橡胶、硬质塑料或类似硬质材料,2025,1,台,9,千克
004623,木材、软木、骨、硬橡胶等硬质材料加工锯床,2025,1,台,9,千克
004624,木材、软木等硬质材料刨、铣等切削成形机器,2025,1,台,9,千克
004625,木材、软木等硬质材料研磨、砂磨或抛光机器,2025,1,台,9,千克
004626,木材、软木、骨等硬质材料弯曲或装配机器,2025,1,台,9,千克
004627,木材、软木、骨等硬质材料钻孔或凿榫机器,2025,1,台,9,千克
004628,木材、软木等硬质材料剖开、切片或刮削机器,2025,1,台,9,千克
004629,木材、软木、骨等硬质材料的其他加工机床,2025,1,台,9,千克
004630,工具夹具及自启板牙切头（包括手提工具用）,2025,9,千克,?,?
004631,工件夹具,2025,9,千克,?,?
004632,分度头及其他专用于机器的附件,2025,9,千克,?,?
004633,品目84.64所列机器用的其他零件、附件,2025,9,千克,?,?
004634,8465所列机器用的零件、附件,2025,9,千克,?,?
004635,8456至8461所列机器用的零件、附件,2025,9,千克,?,?
004636,8462或8463所列机器用的零件、附件,2025,9,千克,?,?
004637,旋转式（包括旋转冲击式的）手提风动工具,2025,1,台,9,千克
004638,其他手提式风动工具,2025,1,台,9,千克
004639,手提式各种电钻,2025,1,台,9,千克
004640,手提式各种电锯,2025,1,台,9,千克
004641,其他手提式电动工具,2025,1,台,9,千克
004642,装有非电力动力装置的手提式链锯,2025,1,台,9,千克
004643,其他液压及非电力动力装置手提式工具,2025,1,台,9,千克
004644,手提式链锯用的零件,2025,9,千克,?,?
004645,手提式风动工具用的零件,2025,9,千克,?,?
004646,品目8467所列其他手提式工具的零件,2025,9,千克,?,?
004647,手提喷焊器,2025,1,台,9,千克
004648,其他气体焊接或表面回火机器及装置,2025,1,台,9,千克
004649,未列名焊接机器及装置,2025,1,台,9,千克
004650,8468所列机器的零件,2025,9,千克,?,?
004651,不需外接电源的电子计算器,2025,1,台,9,千克
004652,装有打印装置的电子计算器,2025,1,台,9,千克
004653,其他电子计算器,2025,1,台,9,千克
004654,其他计算机器,2025,1,台,9,千克
004655,现金出纳机,2025,1,台,9,千克
004656,装有计算装置的邮资盖戳机、售票机等机器,2025,1,台,9,千克
004657,重量≤10kg的便携自动数据处理设备,2025,1,台,9,千克
004658,有中央处理及输入/出部件自动数据处理机,2025,1,台,9,千克
004659,其他以系统形式报验的自动数据处理设备,2025,1,台,9,千克
004660,子目847141及847149以外的处理部件,2025,1,台,9,千克
004661,输入或输出部件，不论是否装有存储部件,2025,?,?,9,千克
004662,存储部件,2025,1,台,9,千克
004663,自动数据处理设备的其他部件,2025,1,台,9,千克
004664,其他磁性或光学阅读机、数据转录及处理机器,2025,1,台,9,千克
004665,胶版复印机、油印机,2025,1,台,9,千克
004666,信件分类、折迭、装封及邮票粘贴或盖销机等,2025,1,台,9,千克
004667,未列名办公室用机器,2025,1,台,9,千克
004668,电子计算器的零件、附件,2025,9,千克,?,?
004669,8470所列其他机器的零件、附件,2025,9,千克,?,?
004670,8471所列机器的零件、附件,2025,9,千克,?,?
004671,8472所列机器的零件、附件,2025,9,千克,?,?
004672,同样适用于品目84.70至84.72中两个或两个以上品目所列机器的零件、附件,2025,9,千克,?,?
004673,固体矿物质的分类、筛选、分离或洗涤机器,2025,1,台,9,千克
004674,固体矿物质的破碎或磨粉机器,2025,1,台,9,千克
004675,混凝土或砂浆混合机器,2025,1,台,9,千克
004676,矿物与沥青的混合机器,2025,1,台,9,千克
004677,固体矿物质的其他混合或搅拌机器,2025,1,台,9,千克
004678,固体矿物质粘聚或成型及铸造砂模成型机器,2025,1,台,9,千克
004679,8474所列机器的零件,2025,9,千克,?,?
004680,灯泡、灯管、电子管及类似品的封装机器,2025,1,台,9,千克
004681,制造光导纤维及其预制件的机器,2025,1,台,9,千克
004682,其他玻璃或玻璃制品的制造或热加工机器,2025,1,台,9,千克
004683,8475所列机器的零件,2025,9,千克,?,?
004684,装有加热或制冷装置的饮料自动销售机,2025,1,台,9,千克
004685,其他饮料自动销售机,2025,1,台,9,千克
004686,装有加热或制冷装置的其他机器,2025,1,台,9,千克
004687,无加热或制冷装置的其他机器,2025,1,台,9,千克
004688,自动售货机及钱币兑换机的零件,2025,9,千克,?,?
004689,注射机,2025,1,台,9,千克
004690,挤出机,2025,1,台,9,千克
004691,吹塑机,2025,1,台,9,千克
004692,真空模塑机及其他热成型机器,2025,1,台,9,千克
004693,充气轮胎模塑或翻新及内胎模塑或成型机器,2025,1,台,9,千克
004694,其他模塑或成型机器,2025,1,台,9,千克
004695,其他橡胶或塑料及其产品的加工机器,2025,1,台,9,千克
004696,8477所列机器的零件,2025,9,千克,?,?
004697,烟草加工及制作机器,2025,1,台,9,千克
004698,烟草加工及制作机器的零件,2025,9,千克,?,?
004699,公共工程用机器,2025,1,台,9,千克
004700,提取、加工动物油脂、植物固定油脂或微生物油脂的机器,2025,1,台,9,千克
004701,木碎料或木纤维板挤压机等木材、软木处理机,2025,1,台,9,千克
004702,绳或缆的制造机器,2025,1,台,9,千克
004703,未列名工业机器人,2025,1,台,9,千克
004704,蒸发式空气冷却器,2025,1,台,9,千克
004705,机场用旅客登机桥,2025,1,台,9,千克
004706,其他旅客登机（船）桥,2025,1,台,9,千克
004707,处理金属的机械，包括线圈绕线机,2025,1,台,9,千克
004708,搅混、轧碎、研磨、筛选、均化或乳化机器,2025,1,台,9,千克
004709,冷等静压机,2025,1,台,9,千克
004710,其他具有独立功能的机器及机械器具,2025,1,台,9,千克
004711,8479所列机器的零件,2025,9,千克,?,?
004712,金属铸造用型箱,2025,9,千克,?,?
004713,型模底板,2025,9,千克,?,?
004714,阳模,2025,9,千克,?,?
004715,金属、硬质合金用注模或压模,2025,9,千克,?,?
004716,金属、硬质合金用其他型模,2025,9,千克,?,?
004717,玻璃用型模,2025,1,套,9,千克
004718,矿物材料用型模,2025,1,套,9,千克
004719,塑料或橡胶用注模或压模,2025,1,套,9,千克
004720,塑料或橡胶用其他型模,2025,1,套,9,千克
004721,减压阀,2025,1,套,9,千克
004722,油压或气压传动阀,2025,1,套,9,千克
004723,止回阀,2025,1,套,9,千克
004724,安全阀或溢流阀,2025,1,套,9,千克
004725,其他阀门、龙头、旋塞及类似装置,2025,1,套,9,千克
004726,阀门、龙头、旋塞及类似装置的零件,2025,9,千克,?,?
004727,滚珠轴承,2025,1,套,9,千克
004728,锥形滚子轴承，包括锥形滚子组件,2025,1,套,9,千克
004729,鼓形滚子轴承,2025,1,套,9,千克
004730,滚针轴承，包括保持架和滚针组件,2025,1,套,9,千克
004731,其他圆柱形滚子轴承，包括保持架和滚子组件,2025,1,套,9,千克
004732,其他滚动轴承，包括球、柱混合轴承,2025,1,套,9,千克
004733,滚珠、滚针及滚柱,2025,9,千克,?,?
004734,滚动轴承的其他零件,2025,9,千克,?,?
004735,传动轴（包括凸轮轴及曲柄轴）及曲柄,2025,1,个,9,千克
004736,装有滚珠或滚子轴承的轴承座,2025,1,个,9,千克
004737,未装有滚珠或滚子轴承的轴承座；滑动轴承,2025,1,个,9,千克
004738,齿轮及其他变速传动装置；滚珠螺杆传动装置,2025,1,个,9,千克
004739,飞轮及滑轮，包括滑轮组,2025,1,个,9,千克
004740,离合器及联轴器（包括万向节）,2025,1,个,9,千克
004741,单独报验的带齿的轮等；8483货品的其他零件,2025,9,千克,?,?
004742,密封垫等，金属片与其他材料或多层金属片制,2025,9,千克,?,?
004743,机械密封件,2025,9,千克,?,?
004744,已包装成套或不同材料密封垫或类似接合衬垫,2025,9,千克,?,?
004745,用金属材料的增材制造设备,2025,1,台,9,千克
004746,用塑料或橡胶材料的增材制造设备,2025,1,台,9,千克
004747,用石膏、水泥、陶瓷或玻璃材料的增材制造设备,2025,1,台,9,千克
004748,其他增材制造设备,2025,1,台,9,千克
004749,增材制造设备零件,2025,9,千克,?,?
004750,制造单晶柱或晶圆用的机器及装置,2025,1,台,9,千克
004751,制造半导体器件或集成电路用的机器及装置,2025,1,台,9,千克
004752,制造平板显示器用的机器及装置,2025,1,台,9,千克
004753,本章注释11（3）规定的机器及装置,2025,1,台,9,千克
004754,品目8486的零件及附件,2025,9,千克,?,?
004755,船用推进器及桨叶,2025,9,千克,?,?
004756,未列名的机器零件，不具有电气器材特征的,2025,9,千克,?,?
004757,电动机，输出功率≤37.5W,2025,1,台,9,千克
004758,交直流两用电动机，输出功率＞37.5W,2025,1,台,9,千克
004759,直流电动机及直流发电机，输出功率≤750W,2025,1,台,9,千克
004760,直流电动机及直流发电机，750W＜输出功率≤75kW,2025,1,台,9,千克
004761,直流电动机及直流发电机，75kW＜输出功率≤375kW,2025,1,台,9,千克
004762,直流电动机及直流发电机，输出功率＞375kW,2025,1,台,9,千克
004763,其他单相交流电动机,2025,1,台,9,千克
004764,多相交流电动机，输出功率≤750W,2025,1,台,9,千克
004765,多相交流电动机，750W＜输出功率≤75kW,2025,1,台,9,千克
004766,多相交流电动机，输出功率＞75kW,2025,1,台,9,千克
004767,交流发电机，输出功率≤75kVA,2025,1,台,9,千克
004768,交流发电机，75kVA＜输出功率≤375kVA,2025,1,台,9,千克
004769,交流发电机，375kVA＜输出功率≤750kVA,2025,1,台,9,千克
004770,交流发电机，输出功率＞750kVA,2025,1,台,9,千克
004771,输出功率≤50W的光伏直流发电机,2025,1,台,9,千克
004772,输出功率＞50W光伏直流发电机,2025,1,台,9,千克
004773,光伏交流发电机,2025,1,台,9,千克
004774,压燃式内燃机发电机组，输出功率≤75kVA,2025,1,台,9,千克
004775,压燃式内燃机发电机组，75kVA＜输出功率≤375kVA,2025,1,台,9,千克
004776,压燃式内燃机发电机组，输出功率＞375kVA,2025,1,台,9,千克
004777,装有点燃式活塞内燃发动机的发电机组,2025,1,台,9,千克
004778,风力发电机组,2025,1,台,9,千克
004779,未列名发电机组,2025,1,台,9,千克
004780,旋转式变流机,2025,1,台,9,千克
004781,专用于或主要用于8501或8502机器的零件,2025,9,千克,?,?
004782,放电灯或放电管用镇流器,2025,1,个,9,千克
004783,液体介质变压器，额定容量≤650kVA,2025,1,个,9,千克
004784,液体介质变压器，650kVA＜额定容量≤10MVA,2025,1,个,9,千克
004785,液体介质变压器，额定容量＞10MVA,2025,1,个,9,千克
004786,其他变压器，额定容量≤1kVA,2025,1,个,9,千克
004787,其他变压器，1kVA＜额定容量≤16kVA,2025,1,个,9,千克
004788,额定容量超过16千伏安，但不超过500千伏安的其他变压器,2025,1,个,9,千克
004789,额定容量超过500千伏安的其他变压器,2025,1,个,9,千克
004790,静止式变流器,2025,?,?,9,千克
004791,其他电感器,2025,1,个,9,千克
004792,8504所列货品的零件,2025,9,千克,?,?
004793,金属永磁铁及磁化后准备制永磁铁的物品,2025,9,千克,?,?
004794,其他永磁铁及磁化后准备制永磁铁的物品,2025,9,千克,?,?
004795,电磁联轴节、离合器及制动器,2025,9,千克,?,?
004796,电磁铁；电磁或永磁工件夹具；8505的零件,2025,1,个,9,千克
004797,二氧化锰原电池（组）,2025,1,个,9,千克
004798,氧化汞原电池（组）,2025,1,个,9,千克
004799,氧化银原电池（组）,2025,1,个,9,千克
004800,锂的原电池及原电池组,2025,1,个,9,千克
004801,锌空气的原电池及原电池组,2025,1,个,9,千克
004802,其他原电池及原电池组,2025,1,个,9,千克
004803,原电池及原电池组的零件,2025,9,千克,?,?
004804,用于起动活塞式发动机的铅酸蓄电池,2025,1,个,9,千克
004805,其他铅酸蓄电池,2025,1,个,9,千克
004806,镍镉蓄电池,2025,1,个,9,千克
004807,镍氢蓄电池,2025,1,个,9,千克
004808,锂离子蓄电池,2025,1,个,9,千克
004809,其他蓄电池,2025,1,个,9,千克
004810,蓄电池的零件,2025,9,千克,?,?
004811,电动真空吸尘器功率≤1500W集尘器容积≤20L,2025,1,台,9,千克
004812,其他电动真空吸尘器,2025,1,台,9,千克
004813,非电动真空吸尘器,2025,1,台,9,千克
004814,真空吸尘器零件,2025,9,千克,?,?
004815,食品研磨机及搅拌器；水果或蔬菜的榨汁器,2025,1,台,9,千克
004816,其他家用电动器具,2025,1,台,9,千克
004817,家用电动器具的零件,2025,9,千克,?,?
004818,电动剃须刀,2025,1,个,9,千克
004819,电动毛发推剪,2025,1,个,9,千克
004820,电动脱毛器,2025,1,个,9,千克
004821,电动剃须刀及电动毛发推剪的零件,2025,9,千克,?,?
004822,火花塞,2025,1,个,9,千克
004823,点火磁电机、永磁直流发电机及磁飞轮,2025,1,个,9,千克
004824,分电器、点火线圈,2025,1,个,9,千克
004825,起动电机及两用起动发电机,2025,1,个,9,千克
004826,其他发电机,2025,1,个,9,千克
004827,内燃机用其他电点火及电起动装置及断流器,2025,1,个,9,千克
004828,8511所列装置的零件,2025,9,千克,?,?
004829,自行车电气照明或视觉信号装置,2025,1,个,9,千克
004830,其他车辆电气照明或视觉信号装置,2025,1,个,9,千克
004831,车辆电气音响信号装置,2025,1,个,9,千克
004832,车辆风挡刮水器、除霜器及去雾器,2025,1,个,9,千克
004833,8512所列装置的零件,2025,9,千克,?,?
004834,自供能源的手提式电灯,2025,1,个,9,千克
004835,自供能源手提式电灯的零件,2025,9,千克,?,?
004836,热等静压机,2025,1,台,9,千克
004837,其他工业或实验室用电阻加热炉及烘箱,2025,1,台,9,千克
004838,工业或实验用感应或介质损耗工作的炉及烘箱,2025,1,台,9,千克
004839,电子束炉,2025,1,台,9,千克
004840,等离子及真空电弧炉,2025,1,台,9,千克
004841,其他工业或实验室用炉及烘箱,2025,1,台,9,千克
004842,其他工业或实验用感应或介质损耗热处理设备,2025,1,台,9,千克
004843,8514所列设备的零件,2025,9,千克,?,?
004844,钎焊烙铁及焊枪,2025,1,个,9,千克
004845,其他钎焊机器及装置,2025,1,台,9,千克
004846,全自动或半自动电阻焊接机器及装置,2025,1,台,9,千克
004847,其他电阻焊接机器及装署,2025,1,台,9,千克
004848,全自动或半自动电弧焊接机器及装置,2025,1,台,9,千克
004849,其他用于金属加工的电弧(包括等离子弧）焊接机器及装置,2025,1,台,9,千克
004850,其他焊机；热喷金属或硬质合金的电气机器,2025,1,台,9,千克
004851,8515所列机器的零件,2025,9,千克,?,?
004852,快速式、储存式电热水器、浸入式液体加热器,2025,1,个,9,千克
004853,电气储存式散热器,2025,1,个,9,千克
004854,其他电气空间加热器、电气土壤加热器,2025,1,个,9,千克
004855,电吹风机,2025,1,个,9,千克
004856,其他电热理发器具,2025,1,个,9,千克
004857,电热干手器,2025,1,个,9,千克
004858,电熨斗,2025,1,个,9,千克
004859,微波炉,2025,1,台,9,千克
004860,电炉；电锅、电热板、加热环、烧烤炉等,2025,1,个,9,千克
004861,电咖啡机或茶壶,2025,1,个,9,千克
004862,电热烤面包器,2025,1,个,9,千克
004863,未列名电热器具,2025,?,?,?,?
004864,加热电阻器,2025,1,个,9,千克
004865,8516所列货品的零件,2025,9,千克,?,?
004866,无绳电话机,2025,1,台,9,千克
004867,智能手机,2025,1,台,9,千克
004868,其他用于蜂窝网络或其他无线网络的电话机,2025,1,台,9,千克
004869,其他电话机,2025,1,台,9,千克
004870,基站,2025,1,台,9,千克
004871,接收、转换且发送或再生声音等数据的设备,2025,?,?,9,千克
004872,其他发送接收声音/图像或其他数据用的设备,2025,1,台,9,千克
004873,各种天线和天线反射器及其零件,2025,9,千克,?,?
004874,品目85.17所列设备的零件,2025,9,千克,?,?
004875,传声器（麦克风）及其座架,2025,1,个,9,千克
004876,单喇叭音箱,2025,1,个,9,千克
004877,多喇叭音箱,2025,1,个,9,千克
004878,其他扬声器,2025,1,个,9,千克
004879,耳机、耳塞（无线耳机、耳塞除外），不论是否装有传声器，由传声器及一个或多个扬声器组成的组合机,2025,1,个,9,千克
004880,音频扩大器,2025,1,台,9,千克
004881,电气扩音机组,2025,1,套,9,千克
004882,8518所列货品的零件,2025,9,千克,?,?
004883,用硬币等支付方式工作的声音录制或重放设备,2025,1,台,9,千克
004884,转盘（唱机唱盘）,2025,1,台,9,千克
004885,使用磁性、光学等媒体的声音录制或重放设备,2025,1,台,9,千克
004886,其他声音录制或重放设备,2025,1,台,9,千克
004887,磁带型视频信号录制或重放设备,2025,1,台,9,千克
004888,未列名视频信号录制或重放设备,2025,1,台,9,千克
004889,拾音头,2025,1,个,9,千克
004890,品目8519或8521所列设备的其他零件、附件,2025,?,?,?,?
004891,磁条卡,2025,1,个,9,千克
004892,其他磁性媒体,2025,?,?,9,千克
004893,未录制光学媒体,2025,1,张,9,千克
004894,已录制光学媒体,2025,1,张,9,千克
004895,固态非易失性存储器件（闪速存储器）,2025,1,个,9,千克
004896,“智能卡”,2025,1,个,9,千克
004897,其他半导体媒体,2025,1,个,9,千克
004898,其他录制声音等信息用媒体，不论是否已录制,2025,1,张,9,千克
004899,"液晶平板显示模组,不含驱动器或控制电路",2025,1,个,9,千克
004900,有机发光二极管（OLED）平板显示模组，不含驱动器或控制电路,2025,1,个,9,千克
004901,其他不含驱动器或控制电路的平板显示模组,2025,1,个,9,千克
004902,其他液晶平板显示模组,2025,1,个,9,千克
004903,其他有机发光二极管（OLED）平板显示模组,2025,1,个,9,千克
004904,其他名平板显示模组,2025,1,个,9,千克
004905,无线电广播、电视发送设备,2025,1,台,9,千克
004906,装有接收装置的发送设备,2025,1,台,9,千克
004907,本章子目注释1所列高速设备,2025,1,台,9,千克
004908,其他，本章子目注释2所列抗辐射或耐辐射设备,2025,1,台,9,千克
004909,其他，本章子目注释3所列夜视设备,2025,1,台,9,千克
